Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
42110940,165,403,1711,73349979.0,4419,138256688,1644,91046,75034234.0,8110,17149,26261528,31053490,28518870
43167856,165,403,1711,74306021.0,4401,138597888,1644,91046,76034206.0,8110,17149,26261528,31098697,28533838
44317480,165,403,1711,75241715.0,4373,138641056,1644,91046,77034203.0,8110,17149,26261528,31146246,28542592
45430083,165,403,1711,76206217.0,4405,139816896,1644,91046,78034205.0,8110,17149,26261528,31193199,28553916
46395817,165,403,1711,77141801.0,4399,141004336,1649,93273,79034270.0,8110,17149,26422412,31447504,28778135
47558683,165,403,1711,78089551.0,4392,141386856,1649,93273,80034272.0,8110,17149,26422412,31509532,28792716
48713207,165,403,1711,79054334.0,4427,142701760,1649,93273,81034272.0,8110,17149,26422412,31552305,28800168
49928071,165,403,1711,80022866.0,4426,143214992,1649,93273,82034270.0,8110,17149,26422412,31619777,28815669
51094367,165,403,1711,80970678.0,4406,143520264,1649,93273,83034274.0,8110,17149,26422412,31701861,28833491
52193513,165,403,1711,81918159.0,4413,144055688,1649,93273,84034273.0,8110,17149,26422412,31738397,28842775
53367241,165,403,1711,82858086.0,4413,144645488,1649,93273,85034520.0,8110,17149,26422412,31794442,28851141
54472283,165,403,1711,83818544.0,4377,144466440,1649,93273,86034649.0,8110,17149,26422412,31855842,28868502
55144815,165,403,1711,84751949.0,4408,145297688,1649,93273,87034622.0,8110,17149,26422412,31938355,28878987
56040832,165,403,1711,85707576.0,4473,146823440,1650,93730,88034614.0,8110,17149,26479031,32105709,28956777
57060586,165,403,1711,86647671.0,4477,147339616,1650,93730,89034614.0,8110,17149,26479031,32212499,28978240
57785272,165,403,1711,87598756.0,4470,147629024,1650,93730,90034618.0,8110,17149,26479031,32342189,29013841
58606086,165,403,1711,88559001.0,4479,148099128,1650,93730,91034614.0,8110,17149,26479031,32449175,29029596
59374886,165,403,1711,89515056.0,4471,148352024,1651,94187,92034726.0,8110,17149,26525723,32588211,29102870
60350417,165,403,1711,90474849.0,4478,148833944,1651,94187,93034710.0,8110,17149,26525723,32701966,29123672
61314015,165,403,1711,91447384.0,4496,149468344,1651,94187,94034710.0,8110,17149,26525723,32779017,29137231
62263372,165,403,1711,92416146.0,4472,149430760,1651,94187,95034715.0,8110,17149,26525723,32853468,29151950
63272117,165,403,1711,93384580.0,4472,149854472,1651,94187,96034723.0,8110,17149,26525723,32913541,29167904
64076379,165,403,1711,94314289.0,4461,149805456,1651,94187,97034823.0,8110,17149,26525723,32977477,29176750
65275254,165,403,1711,95261512.0,4443,150026600,1651,94187,98035231.0,8110,17149,26525723,33038076,29190483
66414766,165,403,1711,96225783.0,4414,149968048,1651,94187,99034819.0,8110,17149,26525723,33083803,29202210
67490426,165,403,1711,97193917.0,4409,150183936,1651,94187,100034814.0,8110,17149,26525723,33136389,29213288
68723380,165,403,1711,98170833.0,4363,149763928,1651,94187,101034827.0,8110,17149,26525723,33174037,29221279
69847712,165,403,1711,99130953.0,4312,149115352,1651,94187,102034826.0,8110,17149,26525723,33204060,29230306
71001306,165,403,1711,100111961.0,4261,148589344,1651,94187,103034824.0,8110,17149,26525723,33251449,29241084
72033731,165,403,1711,101089246.0,4208,147925288,1651,94187,104035562.0,8110,17149,26525723,33300967,29249183
73118704,165,403,1711,102043417.0,4134,146635296,1651,94187,105035581.0,8110,17149,26525723,33326714,29256070
74313235,165,403,1711,102999675.0,4084,145903904,1651,94187,106035560.0,8110,17149,26525723,33370108,29265507
75338447,165,403,1711,103976593.0,4010,144685408,1651,94187,107035677.0,8110,17149,26525723,33391660,29270225
76314117,165,403,1711,104932620.0,4001,144732368,1651,94187,108035674.0,8110,17149,26525723,33434942,29279749
77441716,165,403,1711,105864041.0,3946,143621032,1651,94187,109035678.0,8110,17149,26525723,33470433,29290105
78546884,165,403,1711,106808082.0,3909,143106472,1651,94187,110035823.0,8110,17149,26525723,33520257,29298478
79687120,165,403,1711,107772395.0,3859,142263352,1651,94187,111035831.0,8110,17149,26525723,33571678,29310692
80772641,165,403,1711,108749339.0,3791,140854208,1651,94187,112035819.0,8110,17149,26525723,33632953,29323484
81714204,165,403,1711,109695700.0,3769,140358376,1651,94187,113035823.0,8110,17149,26525723,33688417,29332206
82770104,165,403,1711,110643911.0,3716,139774168,1652,94644,114035817.0,8110,17149,26593244,33798693,29413726
