Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
190555,62,177,1185,103422901.0,30,71510504,3481,518398,103029258.0,3527,14834,99074495,102478663,101909991
191710,62,177,1185,104432139.0,30,71794472,3558,531873,104039668.0,3527,14834,99987287,103485081,102908987
202846,76,267,1185,105477527.0,33,72351824,3633,544978,105085431.0,4872,13489,100923606,104516777,103924844
202876,76,267,1185,106845234.0,33,72340656,3636,545451,106457344.0,4872,13489,102292643,105888359,105296115
212877,76,267,1185,110364219.0,33,72645160,3641,546924,109976344.0,4872,13489,105756579,109393349,108766960
223513,76,267,1185,111368243.0,33,73100192,3705,558088,110983914.0,4872,13489,106658129,110373954,109733503
224458,76,267,1185,112370336.0,33,73364720,3768,569113,111986289.0,4872,13489,107578846,111372364,110725520
225463,76,267,1185,113380199.0,33,73604352,3835,580838,112995791.0,4872,13489,108505439,112377872,111723874
226483,76,267,1185,114384212.0,33,73881536,3903,592738,113999943.0,4872,13489,109427817,113377888,112717665
227518,76,267,1185,115394162.0,33,74122544,3972,604813,115009888.0,4872,13489,110345182,114383731,113716589
228583,76,267,1185,116403928.0,33,74429440,4043,617238,116019794.0,4872,13489,111257559,115389603,114715516
229633,76,267,1185,117413325.0,33,74680352,4113,629488,117028943.0,4872,13489,112169774,116394515,115713718
230713,76,267,1185,118427112.0,33,74987936,4185,642088,118042893.0,4872,13489,113086484,117404387,116716930
231778,76,267,1185,119440131.0,33,75221104,4256,654513,119055700.0,4872,13489,114002769,118413023,117718901
232828,76,267,1185,120445534.0,33,75527312,4326,666763,120061257.0,4872,13489,114910746,119414607,118713814
232909,76,267,1185,123866576.0,34,75580880,4330,668007,123481905.0,4872,13489,118313876,122825163,122123678
252788,79,270,1185,124871719.0,40,73231824,4433,669824,124487193.0,5111,13250,119175341,123789216,123036523
276908,93,319,1185,125872779.0,79,70318728,4530,673697,125488003.0,5943,12418,120057158,124752574,123950501
377275,102,331,1185,126946278.0,110,75871160,4554,677964,126642042.0,6161,12200,121010012,125821797,124930436
377285,102,331,1185,130019783.0,110,78555416,4555,678283,129719391.0,6161,12200,124068915,128882238,127990725
427250,103,331,1185,131870032.0,114,79359008,4560,678929,131588762.0,6165,12196,125819057,130703865,129745207
457233,103,331,1185,140302644.0,135,80195392,4566,680802,140051106.0,6165,12196,134134123,139105682,138072558
467284,103,331,1185,143786582.0,137,80466088,4570,682046,143534924.0,6165,12196,137604959,142583180,141549438
503505,104,330,1185,144792839.0,154,81276584,4610,688780,144541494.0,6171,12190,138482556,143536352,142485225
504300,104,330,1185,145802908.0,154,82006504,4663,697949,145551316.0,6171,12190,139412001,144542156,143484467
505035,104,330,1185,146803362.0,154,86900776,4712,706426,146552070.0,6171,12190,140337496,145539552,144476000
505935,104,330,1185,147810156.0,154,90274600,4772,716806,147558605.0,6171,12190,141255415,146541502,145470582
506970,104,330,1185,148823199.0,154,90526312,4841,728743,148572014.0,6171,12190,142175060,147551135,146473822
507945,104,330,1185,149823459.0,154,90794152,4906,739988,149572167.0,6171,12190,143077938,148547299,147463278
508950,104,330,1185,150818763.0,154,91017064,4973,751579,150579050.0,6171,12190,143984241,149550002,148459651
509985,104,330,1185,151822936.0,154,91314856,5042,763516,151582975.0,6171,12190,144891072,150550050,149452774
511020,104,330,1185,152829158.0,154,91597288,5111,775453,152594136.0,6171,12190,145801975,151557083,150453051
511920,104,330,1185,153799181.0,154,91834600,5171,785833,153605724.0,6171,12190,146720708,152565177,151454887
512745,104,330,1185,154799807.0,154,92032168,5226,795348,154619631.0,6171,12190,147620939,153554297,152437244
513277,104,330,1185,155903292.0,154,89505032,5337,798810,155723544.0,6173,12188,148645618,154648284,153520004
523916,104,330,1185,156914727.0,169,92972456,5398,809530,156734789.0,6173,12188,149548634,155648004,154509291
524681,104,330,1185,157912294.0,169,93173432,5449,818455,157736758.0,6173,12188,150438009,156625371,155480894
525461,104,330,1185,158909556.0,169,93384376,5501,827555,158738430.0,6173,12188,151351102,157623227,156472215
526421,104,330,1185,159912752.0,169,93621944,5565,838755,159742277.0,6173,12188,152264055,158623175,157465725
527396,104,330,1185,160914904.0,169,93887848,5630,850130,160744296.0,6173,12188,153169962,159621340,158457478
528386,104,330,1185,161928441.0,169,94126792,5696,861680,161757654.0,6173,12188,154084613,160630497,159460254
529391,104,330,1185,162932506.0,169,94403288,5763,873405,162761533.0,6173,12188,154990845,161629799,160452948
530441,104,330,1185,163944972.0,169,94654200,5833,885655,163773814.0,6173,12188,155903197,162637733,161454574
531461,104,330,1185,164940332.0,169,94922168,5901,897555,164777533.0,6173,12188,156793265,163623219,162433761
532541,104,330,1185,165945927.0,169,95183672,5973,910155,165782940.0,6173,12188,157697176,164624344,163428028
561623,113,332,1185,171088318.0,177,92847192,6004,915507,170949177.0,6265,12096,162659652,169732633,168434338
561738,113,335,1185,175331321.0,178,95915592,6007,916148,175199718.0,6310,12051,166902922,173982052,172682644
561768,113,335,1185,178476329.0,178,92932648,6008,916380,178348682.0,6310,12051,170038512,177119557,175819841
601819,115,336,1185,180987047.0,194,96911760,6012,917016,180858980.0,6318,12043,172401752,179577712,178186506
641141,115,336,1185,182045641.0,201,97846424,6024,920268,181917446.0,6320,12041,173327609,180586274,179149096
641336,115,336,1185,183100837.0,201,97910248,6037,923791,182976373.0,6320,12041,174346729,181643286,180204049
641531,115,336,1185,184112588.0,201,97964856,6050,927314,183992183.0,6320,12041,175325378,182657885,181216835
641666,115,336,1185,185183794.0,201,97998408,6059,929753,185063215.0,6320,12041,176365051,183727704,182285046
693680,118,341,1185,186197499.0,214,95402168,6077,931736,186076741.0,6384,11977,177262351,184697152,183205426
703120,119,344,1185,187244266.0,221,98865832,6088,934209,187131402.0,6418,11943,178190588,185705837,184167609
703300,119,344,1185,188246618.0,221,98910568,6100,937461,188133574.0,6418,11943,179135750,186688963,185148866
703510,119,344,1185,189271904.0,221,98975048,6114,941255,189158656.0,6418,11943,180116437,187712596,186170571
713087,119,344,1185,190417273.0,225,99110624,6120,943462,190303808.0,6418,11943,181177651,188833715,187252285
713107,119,344,1185,197437775.0,225,99230336,6122,944402,197326930.0,6418,11943,188193880,195856285,194274520
729247,119,344,1185,198437607.0,235,92851560,6176,948124,198334635.0,6418,11943,189099909,196830750,195206067
730057,119,344,1185,199454983.0,235,93060792,6230,951904,199351919.0,6418,11943,190077132,197843288,196212371
731081,119,344,1185,200459249.0,235,93260448,6287,955830,200355972.0,6418,11943,191044500,198842455,197205159
731951,119,344,1185,201460292.0,235,93493360,6345,959890,201356833.0,6418,11943,192015640,199838770,198194907
732836,119,344,1185,202478666.0,235,93708360,6404,964020,202375016.0,6418,11943,193003030,200851479,199201046
733916,119,344,1185,203486200.0,235,93919688,6464,968156,203382378.0,6418,11943,193977071,201853534,200196174
734801,119,344,1185,204495753.0,235,94150512,6523,972286,204391733.0,6418,11943,194953334,202858356,201194349
735601,119,344,1185,205511291.0,239,95068192,6567,976663,205407063.0,6418,11943,195938051,203869253,202200515
735631,119,344,1185,212359722.0,239,101221232,6570,978072,212287363.0,6418,11943,202809956,210749341,209080191
743027,119,344,1185,213787853.0,243,101342544,6575,979942,213727846.0,6418,11943,204164628,212155496,210448604
743037,119,344,1185,222457131.0,243,101370688,6576,980413,222397246.0,6418,11943,212831141,220824647,219117576
747416,119,344,1185,223465416.0,245,101838760,6644,992074,223405380.0,6418,11943,213739417,221803981,220088473
748481,119,344,1185,224465709.0,245,102099576,6715,1004499,224409117.0,6418,11943,214664044,222803375,221079654
749591,119,344,1185,225462173.0,245,102398280,6789,1017449,225409642.0,6418,11943,215587498,223799566,222067951
750701,119,344,1185,226453567.0,245,102706312,6863,1030399,226409860.0,6418,11943,216510993,224794880,223055510
751811,119,344,1185,227450445.0,245,102977480,6937,1043349,227410835.0,6418,11943,217433532,225791345,224044608
752876,119,344,1185,228451056.0,245,103283112,7008,1055774,228411249.0,6418,11943,218354715,226786981,225031938
753896,119,344,1185,229447523.0,245,103531048,7076,1067674,229411649.0,6418,11943,219280418,227783098,226020580
754961,119,344,1185,230460152.0,245,103827464,7147,1080099,230424127.0,6418,11943,220213940,228790944,227020710
785831,120,355,1185,231470529.0,248,98415368,7209,1092991,231438543.0,6541,11820,221073850,229780756,227987572
786746,120,355,1185,232480358.0,248,98650872,7270,1103666,232448168.0,6541,11820,221977484,230786415,228986431
787571,120,355,1185,233482685.0,248,98854600,7325,1113291,233450331.0,6541,11820,222870292,231774549,229968511
