Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
32651856,233,486,1824,74688884.0,10765,267229288,4603,242573,74257377.0,9974,15342,44963800,50852235,48490418
33568051,233,486,1824,75647904.0,11064,270398368,4625,244583,75257376.0,9974,15342,45234479,51200763,48783134
34727053,233,486,1824,76619247.0,11437,281074080,4635,245353,76257393.0,9974,15342,45342178,51401088,48906357
35396433,233,486,1824,78073260.0,11627,282067216,4730,247625,77715014.0,9974,15342,46234772,52403003,49862757
35584677,233,486,1824,79138188.0,11675,283053000,4827,249187,78788019.0,9974,15342,47106551,53338962,50786824
36363106,233,486,1824,80662533.0,11822,289167448,4928,252178,80316678.0,9974,15342,47987287,54364742,51763202
37165353,233,486,1824,82397185.0,12004,293069088,5049,256210,82085156.0,9974,15342,49045473,55589537,52926984
38073339,233,486,1824,83388892.0,12197,297401960,5072,259901,83085155.0,9974,15342,49339747,55985621,53279567
38200118,233,486,1824,84388542.0,12223,297973736,5172,262290,84085154.0,9974,15342,50169017,56904523,54188487
38338475,233,486,1824,85390247.0,12222,298412320,5261,269408,85099106.0,9974,15342,50980251,57834224,55108834
39544233,233,486,1824,86367029.0,12483,303755192,5268,270402,86105017.0,9974,15342,51080401,58026738,55228800
40239806,233,486,1824,87945917.0,12635,307094984,5372,273729,87688646.0,9974,15342,52033370,59135998,56284901
40509574,233,486,1824,89197908.0,12701,308720864,5466,279838,88944500.0,9974,15342,52971054,60198050,57320839
40635541,233,486,1824,90241918.0,12714,309061224,5565,282599,89989001.0,9974,15342,53837612,61162017,58275411
41592999,233,486,1824,91233857.0,12945,313937352,5579,285632,90989002.0,9974,15342,54067544,61506084,58565601
42539975,233,491,1824,92217472.0,13205,319549800,5593,286656,91989490.0,10018,15298,54226106,61779270,58752120
43853796,233,491,1824,93196540.0,13457,324739104,5598,286743,92989489.0,10018,15298,54274833,61904359,58814636
44656952,233,491,1824,94802682.0,13611,325322104,5692,288825,94604085.0,10018,15298,55208701,62966367,59832189
45758846,233,491,1824,95790912.0,13855,333598304,5704,290628,95604783.0,10018,15298,55354165,63204854,60004408
46666112,233,491,1824,97688665.0,14105,338977744,5808,295771,97511018.0,10018,15298,56349148,64417954,61139077
47462694,233,491,1824,99361424.0,14378,341637384,5911,298607,99200512.0,10018,15298,57340840,65543327,62209513
48674553,233,491,1824,100344931.0,14728,351549184,5918,300490,100200579.0,10018,15298,57419898,65716463,62306037
49801983,233,491,1824,101331031.0,14968,356843784,5922,300649,101207467.0,10018,15298,57463020,65833233,62358179
50796341,233,491,1824,102318547.0,15366,364554960,5930,301738,102207463.0,10018,15298,57586268,66072544,62512125
51671131,233,491,1824,103314306.0,15658,370588392,5935,303098,103207503.0,10018,15298,57684105,66308749,62649396
51798239,233,491,1824,104367090.0,15720,369119048,6017,304246,104264507.0,10018,15298,58507326,67226415,63526465
52896149,233,491,1824,105330855.0,15998,377811144,6030,306378,105265658.0,10018,15298,58653597,67473586,63698329
54113550,233,491,1824,106314264.0,16184,381837392,6033,306452,106265659.0,10018,15298,58683198,67589849,63747049
54880754,233,491,1824,107285224.0,16354,385733952,6052,309244,107265665.0,10018,15298,58989580,68013101,64108241
55878943,233,491,1824,108276819.0,16682,392447536,6061,309709,108265660.0,10018,15298,59102243,68219034,64237978
56933835,233,491,1824,109273833.0,16988,399169968,6070,311110,109279412.0,10018,15298,59235262,68456386,64395910
57956249,233,491,1824,110273446.0,17274,405019120,6078,313120,110279346.0,10018,15298,59379886,68723516,64582728
58424312,233,491,1824,111648793.0,17349,404197736,6165,315447,111667240.0,10018,15298,60295383,69769858,65575849
59338534,233,491,1824,112640258.0,17610,412462256,6174,317454,112667208.0,10018,15298,60477479,70075907,65788445
59878933,233,491,1824,113994679.0,17786,413503712,6267,319125,114046986.0,10018,15298,61342174,71050110,66720821
60777264,233,491,1824,114989688.0,17966,420819312,6285,320952,115058736.0,10018,15298,61583567,71390730,66989994
61734784,233,491,1824,115966183.0,18174,425486464,6287,321513,116060014.0,10018,15298,61636587,71551371,67059970
62785795,233,491,1824,116988542.0,18397,430291696,6295,323035,117090690.0,10018,15298,61756008,71788477,67212735
63727033,234,491,1824,117976096.0,18676,436520120,6311,324285,118090691.0,10024,15292,61944781,72101145,67442756
64976968,234,491,1824,118947156.0,18832,440673240,6314,325067,119090695.0,10024,15292,62009571,72278654,67538809
65315685,234,491,1824,120189994.0,18970,443672160,6383,341392,120341971.0,10024,15292,62798733,73273203,68479512
66497462,234,491,1824,121177421.0,19276,450064424,6389,342641,121341965.0,10024,15292,62904647,73465134,68602934
67372756,234,491,1824,122169021.0,19510,455198016,6404,344567,122343264.0,10024,15292,63083952,73749376,68829740
67909832,234,491,1824,123168557.0,19661,458237160,6443,353813,123343284.0,10024,15292,63567409,74365825,69403909
68175177,234,491,1824,124264508.0,19724,456861376,6531,355044,124455667.0,10024,15292,64386788,75266082,70280594
68861557,234,491,1824,125669681.0,20000,462591864,6620,356654,125869269.0,10024,15292,65179003,76181151,71134435
69276632,234,491,1824,126952069.0,20157,465753152,6714,358259,127160131.0,10024,15292,66006465,77114867,72023953
