Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
1401036,146,365,1286,70668163.0,528,54519536,3359,324756,73121329.0,7357,12341,67858254,34249969,33932323
1410454,146,365,1286,71668418.0,534,55161168,3387,327374,74128765.0,7357,12341,68773524,34784295,34463904
1438675,149,364,1286,72682739.0,534,55230136,3426,333885,75146340.0,7388,12310,69725019,34814934,34493177
1465241,150,363,1286,73681554.0,561,52838360,3463,343094,76146217.0,7397,12301,70645951,34919812,34587827
1502114,152,361,1286,74700163.0,581,56451600,3500,351242,77165257.0,7397,12301,71575299,35013629,34669450
1533271,152,361,1286,75714116.0,588,56627136,3538,360652,78180196.0,7397,12301,72523089,35062961,34717342
1549792,152,361,1286,76708906.0,609,57845608,3565,367749,79189898.0,7397,12301,73447183,35454429,35093012
1561677,152,361,1286,78028267.0,610,57551168,3616,383592,80509425.0,7397,12301,74640901,36262130,35876442
1583908,152,361,1286,80649930.0,624,58426872,3739,389548,83143173.0,7397,12301,77165873,38469175,38069004
1613903,152,361,1286,81554816.0,633,58391784,3775,393638,84148476.0,7397,12301,78062117,38472742,38069104
1645736,152,361,1286,84141571.0,648,58588144,3910,399541,86933735.0,7397,12301,80675061,40546753,40116317
1645938,152,361,1286,86253604.0,648,55575712,4015,402756,89073797.0,7397,12301,82709050,42676284,42227813
1670025,152,361,1286,87212225.0,661,59247016,4047,413503,90078839.0,7397,12301,83573240,42957215,42501403
1697209,152,361,1286,88211872.0,664,59347680,4083,421218,91087180.0,7397,12301,84513848,42960699,42501536
1726861,152,361,1286,89225816.0,683,59851304,4118,433483,92105270.0,7397,12301,85454334,42970127,42503287
1750861,152,361,1286,90229606.0,701,56750000,4149,443401,93111718.0,7397,12301,86289529,43025196,42539151
1751787,153,363,1286,92552270.0,703,57087992,4252,446477,95446038.0,7406,12292,88516999,45349526,44853441
1790790,153,363,1286,93575485.0,741,61001736,4287,454758,96475509.0,7409,12289,89417879,45438181,44931686
1814589,153,363,1286,94579208.0,759,61338456,4320,465308,97490285.0,7409,12289,90338411,45456309,44933452
1834839,154,362,1286,95551635.0,768,62164352,4344,469728,98497391.0,7409,12289,91248705,46008289,45468085
1842078,154,362,1286,96559872.0,785,63392752,4362,474189,99526217.0,7409,12289,92210057,46663043,46108084
1869248,154,362,1286,97531494.0,790,63526184,4395,485540,100553593.0,7409,12289,93145938,46670088,46110738
1907474,154,362,1286,98472344.0,809,63804360,4434,491438,101558308.0,7409,12289,94067201,46729442,46163766
1937978,156,365,1286,101038221.0,813,64099224,4552,500032,104208244.0,7459,12239,96573289,48620706,48045848
1969078,156,365,1286,102003539.0,829,64541584,4591,509323,105224189.0,7459,12239,97479126,48657359,48068830
1998140,156,365,1286,102971531.0,849,64512408,4631,515366,106234152.0,7459,12239,98411207,48754859,48162815
2028102,156,365,1286,103919234.0,867,64977784,4667,520764,107234665.0,7459,12239,99299416,48766742,48164249
2059113,156,365,1286,104851117.0,869,65148792,4703,529471,108236800.0,7459,12239,100227913,48768655,48164353
2086731,156,365,1286,105791153.0,887,65505136,4736,543214,109260205.0,7459,12239,101127769,48786803,48166288
2126121,156,365,1286,106766413.0,910,66142216,4773,550127,110280301.0,7459,12239,102034281,48809354,48168427
2159750,156,365,1286,107754638.0,916,66252296,4814,555290,111280284.0,7459,12239,102953271,48812698,48168497
2188902,156,365,1286,108753345.0,922,67107856,4851,565443,112302212.0,7459,12239,103865981,49001299,48353829
2220935,156,365,1286,109732259.0,924,67277584,4887,576961,113309766.0,7459,12239,104794990,49089846,48439063
2258313,156,365,1286,110684026.0,957,68022976,4921,583319,114318834.0,7459,12239,105677521,49159743,48488194
2258328,156,365,1286,112738897.0,957,68892976,5011,587409,116452590.0,7459,12239,107709316,51291292,50607334
2258530,156,365,1286,114715760.0,957,68643488,5117,589494,118499759.0,7459,12239,109634294,53296530,52599992
2271688,156,365,1286,116944822.0,963,65776088,5239,599707,120835324.0,7459,12239,111815540,55253486,54537355
2306654,156,365,1286,117943061.0,991,69461416,5280,609352,121847598.0,7459,12239,112743788,55331472,54610193
2336762,160,364,1286,118964867.0,995,70112504,5317,619427,122891356.0,7510,12188,113692685,55688801,54964002
2373929,160,364,1286,119932088.0,1014,70671576,5355,630479,123907208.0,7510,12188,114570330,55693924,54964395
2386643,160,364,1286,121357694.0,1029,68058800,5410,635827,125347115.0,7510,12188,115898533,56794564,56045796
2426565,160,364,1286,122352675.0,1055,71695720,5455,648258,126360399.0,7510,12188,116825334,56912618,56155915
2450834,160,364,1286,123354617.0,1058,72112576,5489,656242,127380432.0,7510,12188,117754656,57389726,56630816
2474653,160,364,1286,124302770.0,1078,72610424,5530,665182,128389170.0,7510,12188,118633120,57545434,56781765
2514637,160,364,1286,125254490.0,1098,73041552,5577,674838,129403898.0,7510,12188,119570307,57553169,56783659
2550782,160,364,1286,126243516.0,1129,73851288,5622,681285,130417158.0,7510,12188,120484161,57619337,56845553
