Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime
13530852,189,470,2415,99735562.0,4806,184438280,3866,278265,99049925.0,8468,22580,83493297,88802259,87375853
14050972,190,469,2415,100714610.0,5060,191095008,3905,285983,100049943.0,8472,22576,83894151,89342044,87840654
14252660,190,469,2415,101750589.0,5127,192774488,3992,291492,101094517.0,8472,22576,84692924,90233713,88711515
14328794,190,469,2415,103355537.0,5138,190615544,4104,304121,102700436.0,8472,22576,86013766,91789233,90258290
14514812,190,469,2415,105463446.0,5230,193126384,4225,321806,104813728.0,8472,22576,87587209,93753669,92201708
14746471,190,469,2415,107076147.0,5298,201295264,4227,322507,106460465.0,8472,22576,89065747,95244882,93685716
15018141,190,469,2415,110482652.0,5348,203687616,4236,323112,109880472.0,8472,22576,92265090,98474768,96893042
15328006,190,469,2415,111659920.0,5459,207048648,4284,333991,111066351.0,8472,22576,93018892,99382728,97741281
15454287,190,469,2415,112882669.0,5521,204292208,4354,347500,112289603.0,8472,22576,93957436,100498865,98837371
15579098,190,469,2415,116056757.0,5545,209206240,4363,348533,115477114.0,8472,22576,97042727,103597014,101930427
16157248,190,469,2415,117336479.0,5745,214143480,4421,358547,116773831.0,8472,22576,97751920,104463046,102737232
17095247,190,469,2415,118331817.0,5981,216368528,4440,360970,117781934.0,8472,22576,98000310,104804265,103028435
17096556,190,469,2415,119632110.0,5981,214029552,4545,368018,119082705.0,8472,22576,99140145,106098088,104315321
17096683,190,469,2415,121082007.0,5996,214697384,4647,395451,120533149.0,8472,22576,100337778,107539263,105748851
17096810,190,469,2415,123095126.0,6011,215372960,4749,444202,122547301.0,8472,22576,101971466,109517963,107718154
17539889,190,469,2415,124082449.0,6225,220636296,4783,449641,123547302.0,8472,22576,102437684,110115960,108257179
17779349,190,469,2415,125972077.0,6288,222645848,4906,465066,125437704.0,8472,22576,103857339,111820760,109928464
17918455,190,469,2415,127654999.0,6362,225355864,5025,475637,127133158.0,8472,22576,105179068,113397449,111487056
17918582,190,469,2415,129266968.0,6377,226015104,5127,503784,128745727.0,8472,22576,106507472,115000416,113081624
18225922,190,469,2415,130567798.0,6459,228042696,5242,507484,130047223.0,8472,22576,107501213,116094602,114157916
18318943,190,469,2415,132508552.0,6475,235060912,5247,508672,132043001.0,8472,22576,109432430,118035850,116097424
18832451,190,469,2415,133495811.0,6671,240001968,5288,512828,133042999.0,8472,22576,109896632,118635324,116640623
18934569,190,469,2415,134713965.0,6717,241536432,5390,515058,134265831.0,8472,22576,110899022,119773088,117735280
18988114,190,469,2415,137440672.0,6720,241764192,5394,515341,136998007.0,8472,22576,113591413,122471336,120432036
19487028,190,469,2415,139151853.0,6909,242235232,5499,523094,138718213.0,8472,22576,114758748,123805890,121715184
19520547,190,469,2415,140932038.0,6926,240314696,5606,535799,140499040.0,8472,22576,116267305,125551033,123449011
19925621,190,469,2415,142295482.0,7088,244610600,5704,537377,141863021.0,8474,22574,117156082,126546864,124386932
20651109,191,468,2415,143278670.0,7325,254300872,5734,541599,142863020.0,8474,22574,117515379,127043562,124825961
21191330,191,468,2415,144257029.0,7554,260368992,5756,546181,143863022.0,8474,22574,117877573,127559371,125282306
21480112,191,469,2415,145903341.0,7628,262664840,5883,556598,145510240.0,8482,22566,119140586,129005044,126702999
21768167,191,469,2415,146916131.0,7690,264722384,5941,567742,146531646.0,8482,22566,119801561,129817857,127486674
21769493,191,469,2415,148144232.0,7690,262402480,6048,577949,147764491.0,8482,22566,120730899,131042002,128702345
21955183,191,469,2415,149463117.0,7758,271670392,6074,580847,149196346.0,8482,22566,121972934,132338885,129988174
22571866,191,469,2415,150450066.0,7934,276431736,6106,585385,150196402.0,8482,22566,122363150,132874932,130469392
23142196,191,469,2415,152021198.0,8201,278318824,6210,588549,151776433.0,8482,22566,123267834,133952098,131459286
23575318,191,469,2415,154138585.0,8357,279583688,6351,600373,153923812.0,8482,22566,124760150,135756562,133220728
23797964,191,469,2415,156395991.0,8476,282571624,6461,616586,156215485.0,8482,22566,126371665,137753897,135182876
23997029,191,469,2415,157416645.0,8553,287447112,6552,622425,157261318.0,8482,22566,127175308,138653945,136060818
24120900,191,469,2415,158947937.0,8578,285678488,6666,630510,158813909.0,8482,22566,128432288,140108882,137501292
24121027,191,469,2415,160550945.0,8593,286335744,6768,657943,160425783.0,8482,22566,129772719,141709237,139093673
24121154,191,469,2415,162328509.0,8608,286964072,6870,706694,162208472.0,8482,22566,131194043,143477263,140852014
24721412,191,469,2415,164120712.0,8887,294742464,6984,715410,164043122.0,8482,22566,132259572,144775142,142072404
24721666,191,469,2415,165449639.0,8902,295376904,7086,743761,165381036.0,8482,22566,133318392,146083180,143373762
25127003,191,469,2415,167015407.0,8993,298224328,7204,752741,166964392.0,8482,22566,134419663,147384209,144647672
25127130,191,469,2415,168439111.0,9008,298863104,7306,780684,168388664.0,8482,22566,135579431,148796637,146052421
25874922,191,469,2415,169368312.0,9218,307957968,7330,783917,169401308.0,8482,22566,135901790,149217143,146423121
26162017,191,469,2415,170348553.0,9358,311944856,7382,789489,170402666.0,8482,22566,136518537,149980192,147144855
26538799,191,469,2415,172245747.0,9538,314204824,7506,794352,172346224.0,8482,22566,137932906,151563628,148675776
26610548,191,469,2415,174560133.0,9587,315923096,7620,811440,174673759.0,8482,22566,139767299,153811830,150906724
26763641,191,469,2415,176511375.0,9679,318704896,7733,824419,176650398.0,8484,22564,141250833,155598484,152651845
26875955,191,469,2415,177510985.0,9715,322258392,7784,832716,177654423.0,8484,22564,141994191,156524585,153566894
26932610,191,469,2415,178526250.0,9718,322569600,7878,838393,178674006.0,8484,22564,142885545,157508273,154543899
27244666,191,469,2415,180348839.0,9842,325552096,8019,849019,180547664.0,8484,22564,144253402,159096096,156058162
27244666,191,469,2415,180814983.0,0,64223472,8040,856613,181042622.0,8484,22564,144420305,159308856,156231195
